id,q-table
856,-12.51  -11.30  0.00
857,-7.54  -5.13  -5.24
858,0.00  -26.32  -10.74
859,0.00  -21.58  -12.09
860,-18.99  0.00  -20.98
861,0.00  -25.96  -13.83
862,-6.34  -12.57  -13.49
863,-14.89  0.00  -25.90
864,0.00  -23.77  -14.52
865,-19.02  -11.92  -10.11
866,0.00  0.00  -19.07
867,0.00  -15.21  -26.30
868,-27.91  -15.48  0.00
869,0.00  -16.43  -20.33
870,-7.99  -15.42  -13.44
871,0.00  -13.73  -20.43
872,-15.82  -17.11  -12.89
873,-16.01  0.00  -12.23
874,-20.23  -14.43  0.00
875,-5.44  0.00  -13.36
876,-24.32  0.00  0.00
877,0.00  -14.02  -7.01
878,-19.36  -13.17  -19.10
879,0.00  -13.94  -6.87
880,-23.22  0.00  -7.74
881,-8.94  -12.53  -11.30
882,-13.13  0.00  -23.40
883,-14.09  -7.96  -12.92
884,-15.90  -9.79  0.00
885,-7.64  -19.06  0.00
886,-30.85  0.00  0.00
887,-15.59  0.00  -27.25
888,-17.16  -16.36  -17.68
889,-18.64  -12.34  -14.35
890,-6.42  -5.63  -6.11
891,-15.39  -8.90  0.00
892,0.00  -8.28  -28.10
893,-9.75  -13.21  -12.61
894,0.00  -17.23  -28.14
895,-15.28  -15.34  -11.09
896,-11.92  -9.64  -9.51
897,0.00  -26.89  -21.83
898,-6.15  0.00  -11.38
899,-17.46  0.00  -17.51
900,-18.32  -15.36  -20.10
901,-11.32  -5.78  -8.18
902,-23.00  0.00  0.00
903,-12.33  0.00  -11.61
904,-5.63  -5.64  -9.40
905,0.00  -15.32  -21.56
906,-12.79  -14.63  -9.71
907,0.00  -24.35  -29.95
908,-8.39  -19.32  0.00
909,-11.57  -12.40  -11.91
910,-9.90  -7.17  -11.92
911,-15.42  -21.46  -16.05
912,-9.42  -7.73  -9.69
913,-15.58  -21.59  -16.30
914,-9.57  -18.31  -20.78
915,-16.33  -30.25  0.00
916,-10.14  -12.29  -15.82
917,-18.94  0.00  -13.10
918,0.00  -34.18  -19.87
919,-16.10  0.00  -15.38
920,-14.03  -13.35  -20.45
921,0.00  -14.24  -9.07
922,-29.10  0.00  0.00
923,-5.64  0.00  -17.09
924,0.00  0.00  -25.55
925,-10.52  -10.83  -21.15
926,-15.99  -19.63  -19.46
927,-6.46  -8.19  -9.06
928,-10.48  -17.56  0.00
929,-13.81  -12.18  0.00
930,-18.63  -11.68  0.00
931,-17.82  0.00  -26.23
932,-12.86  -7.30  -11.40
933,-20.47  -14.29  0.00
934,-7.96  -8.76  -12.12
935,-20.28  -9.15  -19.76
936,-8.12  -9.84  -17.82
937,-11.46  -20.22  -13.84
938,-15.76  -30.26  0.00
939,-25.15  0.00  -10.03
940,-14.62  -14.22  0.00
941,0.00  -31.04  0.00
942,-30.21  -24.13  0.00
943,-11.49  -12.36  -10.68
944,-20.08  -14.34  0.00
945,-11.60  -14.38  0.00
946,-5.24  -4.63  -7.22
947,-12.36  -15.95  0.00
948,-25.25  -16.11  0.00
949,-15.09  -16.34  -18.56
950,-9.76  -19.78  -15.55
951,-12.83  -13.54  -9.07
952,-12.77  0.00  -14.20
953,-6.74  0.00  -14.70
954,-10.30  -5.75  -7.28
955,0.00  -8.88  -24.24
956,-10.12  0.00  -19.22
957,-16.39  -6.23  0.00
958,0.00  -14.16  -20.77
959,-13.52  -22.39  0.00
960,-11.99  -11.24  -9.58
961,-12.43  -10.03  -6.09
962,-5.39  -12.41  -9.19
963,-14.65  0.00  -22.01
964,-23.21  -8.20  0.00
965,-10.45  0.00  -17.48
966,-11.24  -7.69  -8.18
967,-30.81  0.00  -11.69
968,0.00  -10.40  -20.90
969,-10.45  -9.37  -10.42
970,-14.47  0.00  -16.94
971,0.00  -14.76  -17.41
972,-8.32  -5.84  0.00
973,-27.04  -15.88  0.00
974,-9.38  -13.62  -14.58
975,-12.86  0.00  -23.13
976,0.00  -15.79  -26.49
977,-4.78  -4.28  -4.61
978,-10.13  -6.07  -8.36
979,0.00  -22.96  0.00
980,-15.49  -10.54  -7.55
981,-10.64  -8.97  -8.68
982,-20.50  -22.22  0.00
983,-10.99  0.00  -29.53
984,0.00  -13.58  -30.72
985,-11.11  -6.67  -10.35
986,-9.24  -10.63  -16.87
987,-8.58  -17.66  0.00
988,-5.48  0.00  -12.29
989,-9.67  -23.29  0.00
990,-10.73  -9.06  -12.19
991,-9.99  -13.30  -15.92
992,-16.01  -5.11  0.00
993,-11.25  -8.01  0.00
994,-16.71  -12.84  -21.76
995,-14.00  -17.39  0.00
996,-7.49  -21.15  0.00
997,-5.26  -4.27  -5.61
998,-12.28  -16.38  0.00
999,-13.90  -25.32  0.00
1000,-14.96  -16.78  -11.61
1001,-9.36  -15.05  -12.50
1002,-17.36  -23.98  0.00
1003,0.00  -33.86  -10.50
1004,-14.98  -8.58  -16.34
1005,0.00  -16.81  -16.45
1006,0.00  -22.30  0.00
1007,-38.65  0.00  0.00
1008,-19.52  -9.17  -8.26
1009,0.00  -11.61  -19.35
1010,0.00  -22.47  -12.06
1011,0.00  -17.76  -8.61
1012,-14.84  -11.16  -13.79
1013,0.00  -22.33  -13.99
1014,-8.13  -7.41  -7.10
1015,-17.36  -23.49  0.00
1016,-10.08  -28.86  0.00
1017,-19.88  -8.85  0.00
1018,-15.01  -27.00  0.00
1019,-23.35  -14.09  0.00
1020,-14.34  -25.23  0.00
1021,-8.03  -8.68  -10.62
1022,-14.21  0.00  -20.70
1023,-14.10  0.00  -21.54
1024,-9.33  -21.66  -17.53
1025,-5.63  -12.30  0.00
1026,0.00  -31.40  -21.20
1027,-15.56  0.00  -9.96
1028,-9.02  -14.88  -15.61
1029,-11.25  -20.78  -14.43
1030,0.00  -8.14  -15.89
1031,0.00  -19.57  -20.29
1032,-4.56  -9.29  -8.57
1033,-18.92  -20.03  0.00
1034,-16.41  0.00  -22.50
1035,-12.85  -9.48  -14.37
1036,-11.70  0.00  -12.27
1037,-22.23  -13.66  0.00
1038,-15.16  -13.61  0.00
1039,-11.18  -20.24  0.00
1040,0.00  -22.50  -22.07
1041,-16.11  0.00  0.00
1042,-9.45  -13.17  -10.14
1043,-24.59  0.00  -8.81
1044,-20.47  -16.59  -10.40
1045,-14.67  0.00  -19.15
1046,-17.16  0.00  0.00
1047,-20.26  -9.11  -14.44
1048,-11.26  -23.14  -22.40
1049,-8.02  -22.50  0.00
1050,-10.65  -8.27  -6.58
1051,-16.16  -21.18  0.00
1052,-11.74  0.00  -13.39
1053,0.00  -9.97  -28.21
1054,0.00  -17.76  -17.14
1055,-7.41  -10.84  -7.21
1056,0.00  -22.49  0.00
1057,-15.46  0.00  -5.51
1058,-10.10  -8.34  0.00
1059,0.00  -14.35  -13.47
1060,-12.14  -7.39  -6.66
1061,0.00  -16.05  -22.09
1062,-6.08  -7.10  -6.42
1063,-14.56  -12.22  0.00
1064,-19.86  -22.25  0.00
1065,0.00  -31.96  -17.03
1066,-9.62  -12.87  -5.43
1067,-23.10  0.00  -22.70
1068,0.00  -16.56  -17.03
1069,-22.82  0.00  -7.65
1070,-13.80  0.00  -14.64
1071,0.00  0.00  -18.32
1072,-25.77  0.00  -21.85
1073,-10.77  0.00  -25.41
1074,-9.89  -20.59  -10.69
1075,-12.65  -8.40  0.00
1076,-10.07  -12.71  0.00
1077,0.00  -28.39  -10.89
1078,-9.39  -17.66  -18.26
1079,-12.10  -22.33  0.00
1080,-7.19  -12.09  0.00
1081,-18.08  -16.20  0.00
1082,0.00  -24.18  -12.61
1083,-31.76  0.00  -13.79
1084,-11.33  -22.96  0.00
1085,-9.15  -9.63  0.00
1086,-15.93  -11.73  0.00
1087,0.00  -33.99  -21.86
1088,-18.26  0.00  -8.14
1089,-13.79  0.00  -17.76
1090,-7.62  -15.24  -15.36
1091,-18.95  -8.97  -9.27
1092,-12.74  -16.58  -11.82
1093,-11.54  -14.09  -6.22
1094,-7.33  -15.85  0.00
1095,-17.14  -7.92  0.00
1096,-12.11  -7.25  -8.47
1097,-20.02  0.00  -19.82
1098,-18.71  0.00  0.00
1099,-10.96  0.00  -24.16
1100,-17.38  -11.31  -12.21
1101,-16.26  -18.51  -16.06
1102,-16.02  -19.51  -16.51
1103,-16.84  -23.34  -12.62
1104,-6.42  -10.07  -5.27
1105,-9.17  -7.02  -7.88
1106,-6.62  -17.12  0.00
1107,-14.57  0.00  -17.35
1108,-13.59  -7.89  -15.36
1109,0.00  -12.48  -28.96
1110,-9.94  0.00  -17.59
1111,-10.82  -22.78  -20.59
1112,-13.57  -7.08  -8.95
1113,-15.63  -8.57  -12.33
1114,-7.21  -12.93  0.00
1115,-14.18  -12.57  -13.77
1116,-20.33  -24.43  0.00
1117,-14.13  -16.85  -17.55
1118,-14.28  -6.33  0.00
1119,-8.89  -12.81  -13.72
1120,-10.25  -8.96  -8.37
1121,-13.96  0.00  -7.10
1122,-14.49  0.00  -6.94
1123,-29.49  0.00  -14.48
1124,-15.36  -29.32  0.00
1125,0.00  -20.00  -10.86
1126,-14.51  -16.02  0.00
1127,-10.57  0.00  -22.21
1128,-10.38  -13.05  -10.57
1129,-7.89  0.00  -12.77
1130,-18.47  -11.66  -22.71
1131,-12.03  -13.49  -13.35
1132,-8.08  -13.13  -11.93
1133,-22.83  -14.04  0.00
1134,-18.19  -23.72  0.00
1135,-24.16  -12.25  0.00
1136,-9.13  -7.05  -9.16
1137,-10.58  -21.23  -12.64
1138,-16.16  -16.30  -15.12
1139,-18.13  0.00  -16.40
1140,-13.53  -5.13  0.00
1141,-13.66  0.00  0.00
1142,-24.79  -16.98  0.00
1143,-22.30  -12.13  0.00
1144,-11.18  -8.20  -8.79
1145,-11.07  0.00  -18.82
1146,-12.32  0.00  -8.30
1147,-15.96  -12.03  -7.80
1148,-8.63  -10.48  -18.89
1149,-7.53  -8.29  -4.68
1150,-21.52  0.00  -12.48
1151,-19.47  0.00  -13.02
1152,-21.61  -21.22  -17.57
1153,-13.96  -14.00  -12.44
1154,-4.75  -8.07  -8.16
1155,0.00  -28.76  -16.05
1156,-26.08  0.00  0.00
1157,0.00  -11.26  -20.36
1158,-30.24  -17.70  0.00
1159,-26.13  0.00  0.00
1160,-10.05  -13.19  0.00
1161,-10.97  -10.83  -6.18
1162,0.00  -6.78  -21.48
1163,-14.75  -9.90  -6.81
1164,-21.46  -20.69  -10.48
1165,-18.43  -15.82  0.00
1166,-21.51  0.00  -23.52
1167,-13.15  -4.98  0.00
1168,-5.29  -9.32  -4.99
1169,-20.68  -20.39  0.00
1170,0.00  -21.05  -16.39
1171,-12.44  0.00  -19.17
1172,-13.48  -14.12  -11.67
1173,-21.27  0.00  -11.39
1174,-13.53  -12.08  -12.31
1175,-16.80  0.00  -7.93
1176,-13.99  -10.75  -9.66
1177,-13.76  -11.08  -10.32
1178,-17.89  -7.51  0.00
1179,-5.69  0.00  -13.20
1180,-4.36  -6.65  -7.43
1181,0.00  0.00  -20.94
1182,-21.72  0.00  -18.88
1183,0.00  -31.58  0.00
1184,-10.09  -21.12  -15.76
1185,-17.39  -15.91  -9.53
1186,-7.59  -9.53  -9.84
1187,-14.11  -17.01  -21.53
1188,-5.67  -5.12  -7.55
1189,-19.36  0.00  -10.79
1190,-10.28  -8.65  -5.01
1191,-5.97  -9.11  -12.54
1192,-11.75  -18.71  -20.95
1193,0.00  -26.17  0.00
1194,-6.91  0.00  -16.15
1195,-19.12  -14.83  -15.54
1196,-15.89  -13.68  -7.54
1197,-8.41  -15.95  -11.45
1198,-7.74  -22.40  0.00
1199,-17.92  -9.18  0.00
