id,q-table
839,0.00  -17.09  -24.10
840,-12.29  -15.77  -25.39
841,-16.58  -14.50  -14.55
842,-11.16  -24.10  -9.00
843,-30.20  -14.31  -13.17
844,-21.97  0.00  -34.49
845,-11.80  -15.94  -9.25
846,-20.38  -9.14  0.00
847,-17.31  0.00  -15.49
848,-25.97  0.00  -19.11
849,-16.54  -11.85  -22.41
850,-23.29  -8.72  -6.90
851,-8.06  -25.33  -16.43
852,0.00  -19.99  -17.81
853,-10.73  -29.13  0.00
854,-8.12  -17.27  -21.15
855,-15.45  -21.11  -10.12
856,-12.51  -11.30  -9.14
857,-12.11  -5.13  -5.24
858,0.00  -26.32  -22.62
859,0.00  -21.58  -25.55
860,-18.99  -20.96  -20.98
861,-12.24  -25.96  -13.83
862,-13.58  -12.57  -13.49
863,-19.64  0.00  -25.90
864,0.00  -23.77  -19.81
865,-19.02  -11.92  -18.32
866,0.00  -5.80  -19.07
867,-16.81  -15.21  -26.30
868,-27.91  -15.48  -22.10
869,-17.15  -16.43  -20.33
870,-14.81  -15.42  -13.44
871,-17.36  -13.73  -20.43
872,-15.82  -25.83  -12.89
873,-16.01  -5.20  -12.23
874,-20.23  -14.43  -11.52
875,-5.44  -9.12  -13.36
876,-29.43  0.00  0.00
877,0.00  -23.69  -7.01
878,-19.36  -17.61  -19.10
879,0.00  -13.94  -12.82
880,-23.22  -9.23  -7.74
881,-8.94  -21.72  -11.30
882,-13.13  -10.17  -23.40
883,-14.09  -7.96  -17.19
884,-15.90  -9.79  -7.10
885,-7.64  -19.06  -14.01
886,-32.16  0.00  0.00
887,-27.09  0.00  -27.25
888,-17.16  -16.36  -25.55
889,-18.64  -12.34  -25.63
890,-6.42  -5.63  -13.02
891,-15.39  -8.90  -8.85
892,0.00  -8.28  -30.86
893,-14.16  -13.21  -12.61
894,0.00  -17.23  -29.95
895,-15.28  -15.34  -22.61
896,-16.20  -9.64  -9.51
897,0.00  -26.89  -30.37
898,-10.30  0.00  -11.38
899,-17.46  -11.50  -17.51
900,-18.32  -26.03  -20.10
901,-11.32  -13.47  -8.18
902,-32.01  0.00  0.00
903,-20.93  0.00  -11.61
904,-5.63  -5.64  -13.96
905,-19.24  -15.32  -21.56
906,-12.79  -14.63  -18.43
907,0.00  -25.82  -29.95
908,-8.39  -19.32  -14.53
909,-11.57  -12.40  -18.25
910,-9.90  -18.75  -11.92
911,-20.00  -21.46  -16.05
912,-9.42  -14.54  -9.69
913,-24.63  -21.59  -16.30
914,-19.72  -18.31  -20.78
915,-16.33  -30.25  -17.82
916,-10.14  -12.29  -17.34
917,-20.19  0.00  -13.10
918,0.00  -34.18  -32.99
919,-23.21  0.00  -15.38
920,-14.03  -13.35  -27.82
921,0.00  -14.24  -14.41
922,-29.10  -21.18  0.00
923,-11.18  0.00  -17.09
924,0.00  -16.97  -25.55
925,-10.52  -27.71  -21.15
926,-28.42  -19.63  -19.46
927,-14.77  -8.19  -9.06
928,-10.48  -23.86  0.00
929,-13.81  -12.18  -8.12
930,-18.63  -11.68  -9.42
931,-17.82  -12.88  -26.23
932,-12.86  -17.63  -11.40
933,-20.77  -14.29  0.00
934,-12.77  -8.76  -12.12
935,-20.28  -9.15  -31.68
936,-24.33  -9.84  -17.82
937,-11.46  -20.22  -25.19
938,-15.76  -30.26  -19.43
939,-25.15  -9.51  -10.03
940,-14.62  -14.22  -12.72
941,0.00  -28.93  0.00
942,-30.21  -24.13  -10.69
943,-11.49  -22.17  -10.68
944,-20.08  -19.50  0.00
945,-11.60  -17.01  0.00
946,-5.24  -4.63  -13.36
947,-12.36  -15.95  -6.90
948,-25.25  -23.67  0.00
949,-15.09  -16.34  -21.37
950,-9.76  -29.70  -15.55
951,-12.83  -13.54  -21.82
952,-12.77  0.00  -17.13
953,-6.74  -4.72  -14.70
954,-10.30  -5.75  -12.87
955,0.00  -8.88  -31.58
956,-10.12  0.00  -28.05
957,-16.39  -6.23  -5.50
958,0.00  -14.16  -25.88
959,-22.42  -22.39  0.00
960,-11.99  -11.24  -18.03
961,-12.43  -10.03  -16.52
962,-5.39  -12.41  -12.54
963,-14.65  -11.15  -22.01
964,-23.21  -14.29  0.00
965,-17.43  0.00  -17.48
966,-11.24  -7.69  -12.73
967,-34.36  0.00  -11.69
968,0.00  -10.40  -23.70
969,-10.45  -14.09  -10.42
970,-14.47  0.00  -24.20
971,0.00  -26.61  -17.41
972,-8.32  -10.52  0.00
973,-27.04  -15.88  -10.94
974,-9.38  -18.60  -14.58
975,-18.88  0.00  -23.13
976,-17.54  -15.79  -26.49
977,-4.78  -10.94  -4.61
978,-10.13  -14.05  -8.36
979,0.00  -22.96  -17.15
980,-15.49  -10.54  -14.32
981,-10.64  -16.79  -8.68
982,-20.50  -22.22  -15.33
983,-10.99  -18.91  -29.53
984,-17.92  -13.58  -30.72
985,-20.06  -6.67  -10.35
986,-9.24  -10.63  -23.83
987,-8.58  -20.11  0.00
988,-5.48  -9.44  -12.29
989,-19.83  -23.29  0.00
990,-10.73  -18.59  -12.19
991,-27.43  -13.30  -15.92
992,-16.01  -8.83  0.00
993,-11.25  -8.01  -10.99
994,-26.66  -12.84  -21.76
995,-14.00  -17.39  -16.40
996,-7.49  -21.15  -9.96
997,-5.26  -4.27  -13.70
998,-12.28  -16.38  -22.38
999,-13.90  -29.84  0.00
1000,-24.12  -16.78  -11.61
1001,-23.12  -15.05  -12.50
1002,-17.36  -23.98  -14.64
1003,-17.67  -33.86  -10.50
1004,-14.98  -16.84  -16.34
1005,-10.17  -16.81  -16.45
1006,0.00  -22.30  -13.50
1007,-38.65  -22.32  0.00
1008,-19.52  -20.30  -8.26
1009,0.00  -18.42  -19.35
1010,-12.27  -22.47  -12.06
1011,0.00  -17.76  -15.96
1012,-14.84  -18.42  -13.79
1013,0.00  -23.64  -13.99
1014,-8.13  -7.41  -13.31
1015,-17.36  -24.30  0.00
1016,-10.08  -26.56  0.00
1017,-19.88  -8.85  -10.90
1018,-15.01  -27.00  -16.04
1019,-33.93  -14.09  0.00
1020,-14.34  -25.23  -7.04
1021,-8.03  -8.68  -13.42
1022,-14.21  -14.37  -20.70
1023,-14.10  0.00  -30.79
1024,-9.33  -21.66  -30.91
1025,-5.63  -18.82  0.00
1026,0.00  -31.40  -29.59
1027,-15.56  -9.24  -9.96
1028,-17.57  -14.88  -15.61
1029,-11.25  -20.78  -28.30
1030,-6.35  -8.14  -15.89
1031,0.00  -19.57  -23.69
1032,-10.66  -9.29  -8.57
1033,-27.51  -20.03  0.00
1034,-16.41  0.00  -25.36
1035,-12.85  -9.48  -24.57
1036,-11.70  -11.20  -12.27
1037,-27.80  -13.66  0.00
1038,-21.64  -13.61  0.00
1039,-11.18  -20.24  -18.37
1040,0.00  -35.42  -22.07
1041,-16.11  0.00  -9.13
1042,-9.45  -19.30  -10.14
1043,-25.32  0.00  -8.81
1044,-20.47  -26.07  -10.40
1045,-25.38  0.00  -19.15
1046,-17.16  -6.40  0.00
1047,-20.26  -21.15  -14.44
1048,-25.67  -23.14  -22.40
1049,-8.02  -22.50  -13.11
1050,-10.65  -8.27  -16.26
1051,-16.16  -30.11  0.00
1052,-11.74  -11.64  -13.39
1053,-14.57  -9.97  -28.21
1054,0.00  -17.76  -20.16
1055,-7.41  -10.84  -16.25
1056,0.00  -22.49  -15.02
1057,-15.46  0.00  -14.44
1058,-13.04  -8.34  0.00
1059,-18.09  -14.35  -13.47
1060,-12.14  -7.39  -10.64
1061,0.00  -29.72  -22.09
1062,-6.08  -11.81  -6.42
1063,-14.56  -12.22  -11.18
1064,-25.83  -22.25  0.00
1065,0.00  -31.96  -32.40
1066,-9.62  -17.67  -5.43
1067,-31.45  0.00  -22.70
1068,-12.50  -16.56  -17.03
1069,-22.82  -10.63  -7.65
1070,-13.80  -13.13  -14.64
1071,0.00  0.00  -22.12
1072,-32.34  0.00  -21.85
1073,-10.77  -16.81  -25.41
1074,-21.20  -20.59  -10.69
1075,-12.65  -8.40  -7.51
1076,-10.07  -15.44  0.00
1077,0.00  -28.39  -15.49
1078,-24.47  -17.66  -18.26
1079,-12.10  -22.33  -22.74
1080,-7.19  -20.06  0.00
1081,-18.08  -16.20  -8.06
1082,0.00  -24.18  -23.15
1083,-31.76  -9.23  -13.79
1084,-19.06  -22.96  0.00
1085,-16.33  -9.63  0.00
1086,-15.93  -16.71  0.00
1087,-15.49  -33.99  -21.86
1088,-18.26  0.00  -15.95
1089,-13.79  0.00  -23.63
1090,-7.62  -18.65  -15.36
1091,-18.95  -8.97  -17.82
1092,-16.56  -16.58  -11.82
1093,-11.54  -14.09  -13.49
1094,-7.33  -17.39  0.00
1095,-17.14  -7.92  -6.79
1096,-12.11  -17.40  -8.47
1097,-20.02  -14.97  -19.82
1098,-18.71  -9.69  0.00
1099,-10.96  -15.20  -24.16
1100,-17.38  -11.31  -20.38
1101,-16.26  -18.51  -18.85
1102,-16.02  -19.51  -21.24
1103,-16.84  -23.34  -19.76
1104,-6.42  -10.07  -10.88
1105,-9.17  -13.88  -7.88
1106,-14.09  -17.12  0.00
1107,-24.15  0.00  -17.35
1108,-13.59  -17.56  -15.36
1109,0.00  -12.48  -33.08
1110,-9.94  -8.39  -17.59
1111,-10.82  -22.78  -31.69
1112,-13.57  -7.08  -16.66
1113,-15.63  -21.02  -12.33
1114,-7.21  -12.93  -9.94
1115,-14.18  -28.94  -13.77
1116,-20.33  -24.43  -17.41
1117,-20.84  -16.85  -17.55
1118,-18.59  -6.33  0.00
1119,-14.72  -12.81  -13.72
1120,-19.46  -8.96  -8.37
1121,-19.66  0.00  -7.10
1122,-14.49  -8.02  -6.94
1123,-29.49  -11.08  -14.48
1124,-15.36  -29.32  -20.89
1125,-10.38  -20.00  -10.86
1126,-14.51  -16.02  -9.65
1127,-10.57  -10.39  -22.21
1128,-17.46  -13.05  -10.57
1129,-7.89  -11.87  -12.77
1130,-27.21  -11.66  -22.71
1131,-24.39  -13.49  -13.35
1132,-15.32  -13.13  -11.93
1133,-22.83  -14.04  -19.30
1134,-18.19  -23.72  -11.24
1135,-24.01  -12.25  0.00
1136,-9.13  -11.98  -9.16
1137,-10.58  -32.80  -12.64
1138,-16.16  -16.30  -28.42
1139,-18.13  -17.67  -16.40
1140,-13.53  -14.58  0.00
1141,-13.66  0.00  -8.98
1142,-24.79  -16.98  -12.27
1143,-27.02  -12.13  0.00
1144,-11.18  -8.20  -18.42
1145,-11.07  0.00  -28.63
1146,-12.32  0.00  -12.67
1147,-15.96  -12.03  -20.09
1148,-15.23  -10.48  -18.89
1149,-13.70  -8.29  -4.68
1150,-21.52  0.00  -17.95
1151,-23.13  0.00  -13.02
1152,-21.61  -21.22  -25.96
1153,-13.96  -14.00  -20.06
1154,-13.66  -8.07  -8.16
1155,0.00  -28.76  -19.60
1156,-26.08  0.00  -9.52
1157,-19.50  -11.26  -20.36
1158,-30.24  -17.70  -17.63
1159,-25.86  0.00  0.00
1160,-10.05  -21.78  0.00
1161,-14.89  -10.83  -6.18
1162,0.00  -13.76  -21.48
1163,-14.75  -9.90  -17.61
1164,-21.46  -20.69  -19.73
1165,-18.43  -15.82  -20.70
1166,-21.51  0.00  -25.24
1167,-13.15  -4.98  -9.38
1168,-5.29  -9.32  -14.77
1169,-20.68  -20.39  -11.31
1170,0.00  -21.63  -16.39
1171,-12.44  -16.42  -19.17
1172,-13.48  -14.12  -24.66
1173,-21.27  -9.28  -11.39
1174,-13.53  -14.55  -12.31
1175,-21.97  0.00  -7.93
1176,-13.99  -17.74  -9.66
1177,-13.76  -11.08  -18.66
1178,-17.89  -7.51  -7.96
1179,-12.18  0.00  -13.20
1180,-11.52  -6.65  -7.43
1181,-18.65  0.00  -20.94
1182,-21.72  -16.48  -18.88
1183,-12.88  -31.58  0.00
1184,-26.89  -21.12  -15.76
1185,-17.39  -15.91  -20.49
1186,-7.59  -9.53  -16.46
1187,-20.54  -17.01  -21.53
1188,-15.48  -5.12  -7.55
1189,-19.36  -6.94  -10.79
1190,-13.46  -8.65  -5.01
1191,-5.97  -9.11  -19.23
1192,-11.75  -22.60  -20.95
1193,0.00  -31.97  0.00
1194,-6.91  -8.39  -16.15
1195,-19.12  -22.52  -15.54
1196,-15.89  -25.98  -7.54
1197,-22.00  -15.95  -11.45
1198,-7.74  -27.75  0.00
1199,-17.92  -9.18  -11.56
