id,q-table
825,-16.89  -13.12  -14.43
826,-25.86  -13.13  -15.74
827,-24.04  -6.54  -11.13
828,-13.53  -22.94  -25.44
829,-12.30  -23.97  -10.90
830,-19.51  -23.52  -18.23
831,-25.84  -17.31  -9.68
832,-22.73  -12.38  -15.16
833,-17.27  -25.74  -24.35
834,-23.55  -31.23  -24.63
835,-28.01  -23.42  -20.42
836,-22.43  -27.15  -26.51
837,-21.64  -19.72  -19.96
838,-19.88  -21.29  -23.47
839,-10.52  -17.09  -25.93
840,-20.22  -23.31  -25.39
841,-24.42  -23.72  -14.55
842,-11.16  -28.44  -20.66
843,-33.13  -14.31  -19.22
844,-21.97  -22.15  -35.52
845,-16.97  -15.94  -14.53
846,-20.38  -11.98  -8.85
847,-24.36  0.00  -15.49
848,-25.97  -18.89  -19.49
849,-19.54  -15.95  -22.41
850,-23.29  -20.50  -21.07
851,-20.57  -25.33  -17.87
852,0.00  -24.42  -26.62
853,-14.86  -29.13  -15.80
854,-21.97  -24.44  -21.15
855,-23.46  -21.11  -19.40
856,-21.25  -14.83  -9.14
857,-12.11  -12.81  -9.16
858,-20.16  -26.32  -24.59
859,-8.38  -31.82  -25.55
860,-32.52  -20.96  -20.98
861,-24.95  -30.33  -13.83
862,-13.58  -20.79  -23.09
863,-28.33  -16.47  -25.90
864,-19.06  -23.77  -19.81
865,-21.34  -18.97  -18.32
866,-5.54  -16.71  -19.07
867,-26.01  -28.35  -26.30
868,-37.88  -18.82  -22.10
869,-30.71  -19.59  -20.33
870,-23.02  -15.42  -19.16
871,-17.36  -17.01  -30.53
872,-25.94  -25.83  -20.56
873,-16.01  -18.69  -12.23
874,-20.23  -25.23  -22.54
875,-5.44  -17.48  -17.79
876,-29.43  -6.44  -9.39
877,-6.99  -27.41  -7.01
878,-28.96  -24.56  -19.10
879,0.00  -23.58  -12.82
880,-23.22  -18.61  -20.63
881,-19.43  -21.72  -19.05
882,-17.08  -17.83  -23.40
883,-22.61  -19.90  -17.19
884,-15.90  -14.23  -16.17
885,-21.15  -19.99  -14.01
886,-29.44  0.00  0.00
887,-35.19  -23.68  -27.25
888,-34.02  -16.36  -25.55
889,-18.64  -26.70  -25.63
890,-15.98  -5.63  -13.02
891,-17.78  -8.90  -15.13
892,-7.94  -8.28  -29.57
893,-14.16  -16.36  -22.40
894,-16.11  -20.22  -29.95
895,-22.13  -18.09  -22.61
896,-25.96  -9.64  -16.00
897,-14.71  -26.89  -27.20
898,-18.59  -11.74  -11.38
899,-17.46  -23.80  -24.41
900,-29.51  -26.03  -26.80
901,-11.32  -13.47  -15.56
902,-32.01  -14.02  -12.34
903,-20.93  -10.45  -18.81
904,-9.36  -13.69  -13.96
905,-21.33  -21.67  -21.56
906,-24.51  -18.25  -18.43
907,-17.03  -25.82  -29.95
908,-13.62  -19.32  -16.67
909,-18.87  -15.32  -18.25
910,-9.90  -24.44  -18.50
911,-32.10  -21.46  -19.15
912,-17.38  -14.54  -13.35
913,-24.63  -31.44  -21.03
914,-19.72  -28.04  -29.74
915,-29.32  -30.25  -20.76
916,-10.14  -12.29  -22.86
917,-20.19  -7.20  -20.23
918,-16.24  -34.18  -40.20
919,-23.21  -6.51  -17.63
920,-14.03  -13.35  -39.48
921,-7.43  -14.24  -17.46
922,-29.10  -21.18  -26.08
923,-16.58  -5.11  -17.09
924,-15.85  -29.72  -25.55
925,-28.73  -27.71  -21.15
926,-33.39  -19.63  -25.24
927,-14.77  -8.19  -21.82
928,-14.89  -23.86  -10.84
929,-13.81  -12.18  -18.72
930,-18.63  -11.68  -23.59
931,-28.55  -12.88  -31.18
932,-12.86  -19.86  -20.10
933,-20.77  -16.90  -10.13
934,-12.77  -24.56  -12.12
935,-26.53  -16.57  -31.68
936,-28.09  -9.84  -22.79
937,-27.53  -20.30  -25.19
938,-15.76  -30.40  -19.43
939,-25.15  -9.51  -23.64
940,-26.90  -14.22  -23.63
941,0.00  -32.82  -10.47
942,-25.85  -28.80  -10.69
943,-19.31  -22.17  -19.19
944,-27.64  -19.50  -12.64
945,-11.60  -17.01  -13.91
946,-10.98  -4.63  -19.14
947,-17.63  -15.95  -17.79
948,-35.48  -23.67  0.00
949,-23.56  -16.34  -24.19
950,-34.10  -29.70  -15.55
951,-22.10  -24.70  -21.82
952,-12.77  -13.42  -17.13
953,-6.74  -13.56  -16.89
954,-23.37  -5.75  -12.87
955,-17.95  -8.88  -27.63
956,-10.12  -10.20  -26.09
957,-24.46  -6.23  -15.42
958,0.00  -19.62  -31.86
959,-30.32  -29.16  0.00
960,-11.99  -20.67  -19.21
961,-12.43  -26.14  -16.52
962,-18.09  -12.41  -12.54
963,-14.65  -22.50  -22.69
964,-26.87  -20.20  0.00
965,-24.87  -7.75  -17.48
966,-21.03  -18.89  -12.73
967,-34.36  -14.88  -26.13
968,0.00  -14.39  -28.67
969,-14.01  -14.09  -17.51
970,-24.74  -16.20  -24.20
971,-24.70  -26.61  -17.41
972,-8.32  -18.77  -7.60
973,-27.04  -29.49  -20.92
974,-9.38  -26.83  -16.94
975,-28.39  0.00  -24.95
976,-18.87  -18.72  -26.49
977,-4.78  -10.94  -17.63
978,-10.13  -14.05  -21.58
979,-28.01  -22.96  -17.15
980,-25.98  -10.54  -18.50
981,-19.24  -17.72  -8.68
982,-33.91  -22.22  -24.32
983,-30.53  -18.91  -29.53
984,-17.92  -24.43  -34.73
985,-26.78  -14.54  -10.35
986,-9.24  -24.07  -32.85
987,-14.97  -20.75  0.00
988,-11.92  -14.38  -12.29
989,-21.88  -23.79  0.00
990,-20.89  -18.59  -15.86
991,-27.43  -26.03  -23.94
992,-16.01  -19.91  0.00
993,-11.25  -14.03  -17.17
994,-26.66  -30.86  -21.76
995,-14.00  -18.91  -21.33
996,-13.38  -21.15  -14.77
997,-13.21  -10.48  -13.70
998,-21.33  -31.53  -22.38
999,-13.90  -29.84  -28.92
1000,-24.12  -26.79  -17.12
1001,-30.39  -15.05  -12.50
1002,-17.36  -32.56  -29.74
1003,-17.67  -33.86  -31.57
1004,-22.33  -16.84  -25.40
1005,-19.78  -16.81  -23.38
1006,0.00  -23.07  -26.43
1007,-39.76  -22.32  0.00
1008,-19.52  -31.53  -15.58
1009,-12.03  -21.91  -19.35
1010,-12.27  -31.61  -24.03
1011,-28.01  -17.76  -15.96
1012,-25.82  -18.42  -31.32
1013,-22.60  -23.64  -13.99
1014,-8.13  -12.13  -18.24
1015,-17.36  -26.12  -13.61
1016,-21.54  -26.56  -19.28
1017,-19.88  -21.62  -18.25
1018,-15.01  -37.99  -16.04
1019,-30.06  -14.09  -20.12
1020,-14.34  -30.89  -7.04
1021,-17.67  -19.07  -13.42
1022,-14.21  -23.33  -28.54
1023,-20.27  -10.97  -30.79
1024,-14.05  -21.66  -36.32
1025,-8.99  -18.82  -5.58
1026,-19.21  -31.40  -29.59
1027,-17.17  -20.15  -9.96
1028,-17.57  -17.09  -18.53
1029,-29.64  -20.78  -36.38
1030,-17.48  -17.24  -15.89
1031,-22.39  -19.57  -35.41
1032,-10.66  -9.29  -20.66
1033,-27.51  -30.84  -17.40
1034,-25.10  -7.69  -25.36
1035,-12.85  -23.15  -24.57
1036,-11.70  -19.96  -21.30
1037,-27.80  -13.66  -13.83
1038,-25.98  -13.61  -13.38
1039,-21.23  -20.24  -31.81
1040,-22.11  -36.10  -22.07
1041,-19.82  -6.62  -9.13
1042,-15.41  -19.30  -20.98
1043,-25.32  -15.75  -26.74
1044,-20.47  -24.05  -20.88
1045,-25.38  -13.69  -29.09
1046,-17.16  -15.79  -7.69
1047,-24.94  -21.15  -17.23
1048,-25.46  -27.69  -22.40
1049,-15.31  -22.50  -17.96
1050,-10.65  -17.16  -22.35
1051,-21.64  -30.11  -18.48
1052,-11.74  -18.07  -17.35
1053,-28.64  -9.97  -28.21
1054,-19.87  -25.42  -20.16
1055,-13.69  -10.84  -21.28
1056,-20.79  -22.49  -19.92
1057,-20.36  0.00  -18.29
1058,-18.42  -15.37  0.00
1059,-29.39  -14.35  -19.31
1060,-12.14  -7.39  -19.94
1061,0.00  -29.72  -36.22
1062,-15.74  -11.81  -14.87
1063,-17.08  -12.22  -16.80
1064,-24.08  -22.25  -9.89
1065,-13.20  -37.53  -32.40
1066,-24.48  -17.67  -5.43
1067,-31.45  -20.43  -22.70
1068,-12.50  -18.98  -28.44
1069,-29.15  -10.63  -18.25
1070,-13.80  -24.82  -21.87
1071,0.00  -15.65  -22.12
1072,-27.32  0.00  -21.92
1073,-10.77  -31.09  -25.41
1074,-21.20  -24.18  -22.11
1075,-12.65  -15.53  -16.45
1076,-10.07  -15.44  -15.77
1077,0.00  -28.87  -18.39
1078,-27.47  -17.66  -26.18
1079,-26.27  -22.33  -32.23
1080,-12.33  -20.06  -12.25
1081,-20.49  -16.20  -18.90
1082,-8.94  -22.76  -23.15
1083,-31.76  -24.41  -13.79
1084,-19.06  -22.96  -13.37
1085,-21.82  -9.63  -5.41
1086,-15.93  -23.13  0.00
1087,-24.84  -33.99  -24.14
1088,-25.89  -9.28  -15.95
1089,-17.40  -14.09  -23.63
1090,-13.86  -25.78  -15.36
1091,-29.31  -23.38  -17.82
1092,-18.45  -16.58  -16.11
1093,-18.59  -14.09  -21.75
1094,-15.22  -17.39  -9.47
1095,-22.76  -7.92  -16.04
1096,-12.11  -17.40  -21.17
1097,-28.32  -26.65  -19.82
1098,-18.71  -26.28  0.00
1099,-17.78  -24.96  -24.16
1100,-17.38  -15.71  -26.16
1101,-29.32  -18.51  -31.66
1102,-20.43  -20.42  -21.24
1103,-32.31  -26.69  -19.76
1104,-14.20  -10.07  -18.56
1105,-29.06  -13.88  -7.88
1106,-14.09  -17.12  -17.42
1107,-31.81  -11.05  -17.35
1108,-13.59  -17.56  -26.50
1109,0.00  -12.48  -32.02
1110,-9.94  -29.07  -17.59
1111,-10.82  -22.78  -24.09
1112,-13.57  -18.81  -21.79
1113,-22.87  -21.02  -24.76
1114,-14.60  -12.93  -13.78
1115,-14.18  -37.82  -13.77
1116,-30.28  -27.96  -17.41
1117,-24.46  -24.45  -17.55
1118,-23.39  -6.33  0.00
1119,-14.72  -23.93  -16.13
1120,-25.98  -8.96  -15.42
1121,-25.41  0.00  -11.43
1122,-14.49  -13.53  -13.23
1123,-29.49  -24.18  -27.30
1124,-24.91  -29.32  -27.57
1125,-18.17  -20.00  -19.48
1126,-14.51  -17.69  -18.45
1127,-10.57  -21.22  -25.88
1128,-17.46  -20.50  -14.89
1129,-13.83  -17.83  -12.77
1130,-24.04  -18.39  -22.71
1131,-24.39  -13.49  -26.56
1132,-15.32  -13.13  -25.70
1133,-22.83  -24.74  -24.72
1134,-18.19  -23.72  -19.35
1135,-32.72  -12.25  0.00
1136,-16.86  -13.63  -9.16
1137,-21.23  -28.05  -12.64
1138,-25.76  -23.54  -28.42
1139,-26.32  -17.67  -21.15
1140,-21.66  -14.58  -11.17
1141,-18.38  0.00  -18.26
1142,-24.79  -27.95  -26.75
1143,-28.89  -12.13  -17.60
1144,-20.17  -13.30  -18.42
1145,-18.77  -20.54  -28.63
1146,-12.32  0.00  -18.73
1147,-15.96  -15.45  -21.33
1148,-15.23  -21.00  -18.89
1149,-15.50  -8.29  -11.42
1150,-26.60  -10.98  -17.95
1151,-23.13  -16.18  -17.63
1152,-32.96  -32.14  -25.96
1153,-13.96  -23.84  -20.06
1154,-13.66  -12.97  -13.55
1155,0.00  -28.79  -23.08
1156,-30.23  0.00  -21.82
1157,-19.50  -11.26  -22.90
1158,-32.45  -28.69  -17.63
1159,-29.85  -18.86  0.00
1160,-10.05  -23.95  -6.33
1161,-14.89  -21.28  -11.16
1162,-19.61  -13.76  -21.48
1163,-18.98  -23.29  -17.61
1164,-28.33  -32.92  -19.73
1165,-18.43  -20.46  -20.70
1166,-21.51  -23.35  -25.24
1167,-13.15  -4.98  -17.09
1168,-13.79  -9.32  -14.77
1169,-33.46  -20.39  -27.80
1170,-16.06  -21.63  -16.39
1171,-20.61  -16.42  -19.17
1172,-13.48  -29.11  -24.66
1173,-26.01  -9.28  -21.90
1174,-23.10  -14.55  -20.15
1175,-28.09  -8.01  -7.93
1176,-13.99  -26.43  -20.99
1177,-13.76  -27.40  -18.66
1178,-17.89  -7.51  -17.47
1179,-19.71  0.00  -17.28
1180,-11.52  -16.47  -7.43
1181,-18.65  -14.68  -26.95
1182,-21.72  -26.70  -18.88
1183,-16.63  -31.58  -16.77
1184,-26.89  -31.23  -29.84
1185,-17.39  -25.13  -29.73
1186,-7.59  -16.36  -16.46
1187,-27.97  -17.01  -22.88
1188,-23.43  -5.12  -13.21
1189,-19.36  -13.80  -10.79
1190,-13.46  -15.01  -11.11
1191,-15.34  -15.71  -19.23
1192,-20.83  -22.60  -20.95
1193,-14.79  -31.97  -15.77
1194,-6.91  -8.39  -23.85
1195,-19.70  -22.52  -22.63
1196,-15.89  -25.98  -22.47
1197,-21.85  -15.95  -21.34
1198,-16.21  -27.75  -14.82
1199,-21.88  -9.18  -21.57
