id,q-table
888,0.00  -16.36  -17.68
889,-18.64  -12.34  0.00
890,-6.42  -5.63  0.00
891,-8.70  -8.90  0.00
892,0.00  -8.28  -18.72
893,-9.75  -13.21  0.00
894,0.00  -17.23  -17.61
895,-15.28  -15.34  0.00
896,-11.92  -9.64  0.00
897,0.00  -16.58  -21.83
898,-6.15  0.00  -8.60
899,-17.46  0.00  -10.61
900,-18.32  0.00  -20.10
901,-11.32  -5.78  0.00
902,-18.33  0.00  0.00
903,0.00  0.00  -11.61
904,-5.63  -5.64  0.00
905,0.00  -15.32  -17.67
906,-12.79  -14.63  0.00
907,0.00  -24.35  -24.22
908,-8.39  -14.39  0.00
909,-11.57  -12.40  0.00
910,-9.90  0.00  -11.92
911,0.00  -21.46  -16.05
912,-9.42  -7.73  0.00
913,0.00  -21.59  -16.30
914,-9.57  0.00  -20.78
915,-16.33  -24.11  0.00
916,0.00  -12.29  -15.82
917,-16.93  0.00  -13.10
918,0.00  -20.87  -19.87
919,-16.10  0.00  0.00
920,-14.03  0.00  -20.45
921,0.00  -8.68  -9.07
922,-21.32  0.00  0.00
923,-5.64  0.00  -7.09
924,0.00  0.00  -22.92
925,-10.52  0.00  -21.15
926,-15.99  0.00  -19.46
927,-6.46  0.00  -9.06
928,-10.48  -12.01  0.00
929,-13.81  0.00  0.00
930,-18.63  0.00  0.00
931,-17.82  0.00  -19.12
932,0.00  -7.30  -11.40
933,-20.47  0.00  0.00
934,-7.96  0.00  -12.12
935,-20.28  -9.15  0.00
936,0.00  -9.84  -17.82
937,-11.46  -20.22  0.00
938,0.00  -30.26  0.00
939,-16.02  0.00  -10.03
940,-8.16  -14.22  0.00
941,0.00  -17.36  0.00
942,-20.63  -24.13  0.00
943,-11.49  -12.36  0.00
944,-20.08  0.00  0.00
945,-11.60  -9.78  0.00
946,-5.24  -4.63  0.00
947,-12.36  -11.11  0.00
948,-25.25  0.00  0.00
949,0.00  -16.34  -18.56
950,-9.76  0.00  -15.55
951,0.00  -13.54  -9.07
952,-12.77  0.00  0.00
953,0.00  0.00  -14.70
954,-10.30  -5.75  0.00
955,0.00  -8.88  -10.11
956,0.00  0.00  -19.22
957,-16.39  0.00  0.00
958,0.00  -14.16  -10.20
959,-13.52  -13.56  0.00
960,-11.99  -11.24  0.00
961,-12.43  -10.03  0.00
962,-5.39  -12.41  0.00
963,-14.65  0.00  -11.24
964,-13.43  -8.20  0.00
965,-10.45  0.00  -10.85
966,-11.24  0.00  -8.18
967,-17.19  0.00  -11.69
968,0.00  -10.40  -10.51
969,-10.45  0.00  -10.42
970,0.00  0.00  -16.94
971,0.00  0.00  -17.41
972,-4.72  -5.84  0.00
973,-11.93  -15.88  0.00
974,-9.38  0.00  -14.58
975,-12.86  0.00  -12.96
976,0.00  -15.79  -16.02
977,-4.78  0.00  -4.61
978,-10.13  0.00  -8.36
979,0.00  -20.04  0.00
980,0.00  -10.54  -7.55
981,-10.64  -8.97  0.00
982,-20.50  -18.22  0.00
983,-10.99  0.00  -15.09
984,0.00  -13.58  -19.74
985,-11.11  -6.67  0.00
986,-9.24  -10.63  0.00
987,0.00  -17.66  0.00
988,0.00  0.00  -12.29
989,-9.67  -12.68  0.00
990,-10.73  0.00  -12.19
991,-9.99  -13.30  0.00
992,-8.41  -5.11  0.00
993,-5.80  -8.01  0.00
994,-16.71  -12.84  0.00
995,-14.00  -14.33  0.00
996,-7.49  -14.63  0.00
997,-5.26  -4.27  0.00
998,-12.28  -10.73  0.00
999,-13.90  -9.56  0.00
1000,-14.96  -16.78  0.00
1001,-9.36  0.00  -12.50
1002,-17.36  -22.04  0.00
1003,0.00  -33.86  0.00
1004,0.00  -8.58  -16.34
1005,0.00  -16.81  0.00
1006,0.00  -19.64  0.00
1007,-32.77  0.00  0.00
1008,0.00  -9.17  -8.26
1009,0.00  0.00  -19.35
1010,0.00  -20.34  -12.06
1011,0.00  -12.06  -8.61
1012,0.00  -11.16  -13.79
1013,0.00  -14.89  -13.99
1014,-8.13  -7.41  0.00
1015,0.00  -23.49  0.00
1016,-10.08  -15.10  0.00
1017,-10.05  -8.85  0.00
1018,0.00  -27.00  0.00
1019,-11.78  -14.09  0.00
1020,-14.34  -15.75  0.00
1021,-8.03  0.00  -10.62
1022,-14.21  0.00  -17.24
1023,-14.10  0.00  -14.57
1024,-9.33  0.00  -17.53
1025,-5.63  -9.10  0.00
1026,0.00  -20.70  -21.20
1027,-8.64  0.00  -9.96
1028,-9.02  -14.88  0.00
1029,-11.25  -20.78  0.00
1030,0.00  -8.14  -6.44
1031,0.00  -19.57  -17.50
1032,-4.56  -9.29  0.00
1033,-18.92  0.00  0.00
1034,-16.41  0.00  -9.72
1035,-12.85  -9.48  0.00
1036,-11.70  0.00  0.00
1037,-13.53  -13.66  0.00
1038,-7.86  -13.61  0.00
1039,0.00  -20.24  0.00
1040,0.00  0.00  -22.07
1041,-13.52  0.00  0.00
1042,-9.45  0.00  -10.14
1043,-24.59  0.00  0.00
1044,-20.47  -16.59  0.00
1045,-14.67  0.00  -15.66
1046,-10.73  0.00  0.00
1047,-20.26  -9.11  0.00
1048,0.00  -23.14  -22.40
1049,-8.02  -13.68  0.00
1050,-10.65  0.00  -6.58
1051,0.00  -21.18  0.00
1052,-11.74  0.00  -9.45
1053,0.00  0.00  -28.21
1054,0.00  -12.01  -17.14
1055,-7.41  0.00  -7.21
1056,0.00  -23.35  0.00
1057,-15.46  0.00  0.00
1058,-6.01  -8.34  0.00
1059,0.00  -14.35  -9.29
1060,-12.14  0.00  -6.66
1061,0.00  0.00  -22.09
1062,0.00  -7.10  -6.42
1063,-10.27  -12.22  0.00
1064,-19.86  -9.07  0.00
1065,0.00  -31.96  0.00
1066,-9.62  0.00  -5.43
1067,-10.19  0.00  -22.70
1068,0.00  -13.09  -17.03
1069,-14.31  0.00  -7.65
1070,-13.80  0.00  -8.20
1071,0.00  0.00  -14.90
1072,-11.80  0.00  -21.85
1073,-10.77  0.00  -9.59
1074,-9.89  -20.59  0.00
1075,-5.47  -8.40  0.00
1076,-5.33  -12.71  0.00
1077,0.00  -16.02  -10.89
1078,-9.39  -17.66  0.00
1079,-12.10  -22.21  0.00
1080,-7.19  -8.25  0.00
1081,-16.12  -16.20  0.00
1082,0.00  -9.46  -12.61
1083,-20.97  0.00  -13.79
1084,0.00  -22.96  0.00
1085,-9.15  -6.91  0.00
1086,-8.16  -11.73  0.00
1087,0.00  -23.07  -21.86
1088,-10.17  0.00  -8.14
1089,-13.79  0.00  -11.86
1090,-7.62  0.00  -15.36
1091,-18.95  -8.97  0.00
1092,-12.74  0.00  -11.82
1093,-11.54  -14.09  0.00
1094,-7.33  -7.97  0.00
1095,-10.81  -7.92  0.00
1096,-12.11  0.00  -8.47
1097,-20.02  0.00  0.00
1098,-13.44  0.00  0.00
1099,0.00  0.00  -24.16
1100,0.00  -11.31  -12.21
1101,-16.26  -18.51  0.00
1102,-16.02  -19.51  0.00
1103,-16.84  0.00  -12.62
1104,-6.42  0.00  -5.27
1105,-9.17  -7.02  0.00
1106,-6.62  -8.24  0.00
1107,0.00  0.00  -17.35
1108,-13.59  -7.89  0.00
1109,0.00  -12.48  -17.43
1110,0.00  0.00  -17.59
1111,-10.82  0.00  -20.59
1112,-13.57  -7.08  0.00
1113,-15.63  -8.57  0.00
1114,0.00  -12.93  0.00
1115,-14.18  -12.57  0.00
1116,-20.33  -20.38  0.00
1117,-14.13  -16.85  0.00
1118,-5.23  -6.33  0.00
1119,-8.89  -12.81  0.00
1120,-10.25  -8.96  0.00
1121,-7.02  0.00  -7.10
1122,-14.49  0.00  0.00
1123,-16.40  0.00  -14.48
1124,-15.36  -19.31  0.00
1125,0.00  -20.00  0.00
1126,-14.51  -8.01  0.00
1127,-10.57  0.00  -15.23
1128,0.00  -13.05  -10.57
1129,-7.89  0.00  -5.87
1130,-18.47  -11.66  0.00
1131,-12.03  -13.49  0.00
1132,-8.08  -13.13  0.00
1133,-12.78  -14.04  0.00
1134,0.00  -23.72  0.00
1135,-24.16  0.00  0.00
1136,-9.13  -7.05  0.00
1137,-10.58  -21.23  0.00
1138,0.00  -16.30  -15.12
1139,0.00  0.00  -16.40
1140,-10.33  -5.13  0.00
1141,-10.99  0.00  0.00
1142,-24.79  0.00  0.00
1143,-9.55  -12.13  0.00
1144,-11.18  -8.20  0.00
1145,-11.07  0.00  -16.50
1146,-8.96  0.00  -8.30
1147,-15.96  -12.03  0.00
1148,-8.63  -10.48  0.00
1149,0.00  -8.29  -4.68
1150,-21.52  0.00  0.00
1151,-7.11  0.00  -13.02
1152,-21.61  0.00  -17.57
1153,-13.96  -14.00  0.00
1154,-4.75  -8.07  0.00
1155,0.00  -18.20  -16.05
1156,-25.85  0.00  0.00
1157,0.00  0.00  -20.36
1158,-17.73  -17.70  0.00
1159,-26.66  0.00  0.00
1160,-10.05  -8.96  0.00
1161,0.00  -10.83  -6.18
1162,0.00  -6.78  -13.64
1163,-14.75  -9.90  0.00
1164,-21.46  -20.69  0.00
1165,0.00  -15.82  0.00
1166,-21.51  0.00  -17.35
1167,-5.03  -4.98  0.00
1168,0.00  -9.32  -4.99
1169,-20.68  -10.35  0.00
1170,0.00  -10.88  -16.39
1171,0.00  0.00  -19.17
1172,-13.48  0.00  -11.67
1173,-7.72  0.00  -11.39
1174,-13.53  0.00  -12.31
1175,-10.93  0.00  -7.93
1176,-13.99  -10.75  0.00
1177,0.00  -11.08  -10.32
1178,-10.91  -7.51  0.00
1179,0.00  0.00  -13.20
1180,-4.36  -6.65  0.00
1181,0.00  0.00  -15.72
1182,-11.99  0.00  -18.88
1183,0.00  -22.42  0.00
1184,-10.09  0.00  -15.76
1185,-17.39  0.00  -9.53
1186,0.00  -9.53  -9.84
1187,-14.11  -17.01  0.00
1188,-5.67  -5.12  0.00
1189,-19.36  0.00  0.00
1190,-10.28  -8.65  0.00
1191,-5.97  -9.11  0.00
1192,-11.75  -18.71  0.00
1193,0.00  -16.05  0.00
1194,-6.91  0.00  -8.75
1195,0.00  -14.83  -15.54
1196,-15.89  0.00  -7.54
1197,-8.41  0.00  -11.45
1198,0.00  -22.40  0.00
1199,-17.92  0.00  0.00
