id,q-table
829,-12.30  -17.78  -10.90
830,-19.51  -23.52  -9.11
831,-25.84  -15.43  -9.68
832,-13.92  -12.38  -15.16
833,-10.49  -25.74  -24.35
834,-10.49  -31.23  -24.63
835,-28.01  -19.87  -20.42
836,-22.43  -27.15  -12.55
837,-11.01  -19.72  -19.96
838,-19.88  -19.04  -23.47
839,-10.52  -17.09  -24.10
840,-20.22  -15.77  -25.39
841,-24.42  -14.50  -14.55
842,-11.16  -24.10  -20.66
843,-30.20  -14.31  -19.22
844,-21.97  -22.15  -34.49
845,-16.97  -15.94  -9.25
846,-20.38  -9.14  -8.85
847,-24.34  0.00  -15.49
848,-25.97  -18.89  -19.11
849,-16.54  -15.95  -22.41
850,-23.29  -8.72  -21.07
851,-20.57  -25.33  -16.43
852,0.00  -24.42  -17.81
853,-10.73  -29.13  -15.80
854,-21.97  -17.27  -21.15
855,-15.45  -21.11  -19.40
856,-21.25  -11.30  -9.14
857,-12.11  -12.81  -5.24
858,-20.16  -26.32  -22.62
859,0.00  -31.82  -25.55
860,-30.14  -20.96  -20.98
861,-12.24  -30.33  -13.83
862,-13.58  -12.57  -23.09
863,-28.33  0.00  -25.90
864,-13.41  -23.77  -19.81
865,-21.34  -11.92  -18.32
866,-5.54  -5.80  -19.07
867,-16.81  -28.35  -26.30
868,-37.88  -15.48  -22.10
869,-17.15  -19.59  -20.33
870,-14.81  -15.42  -19.16
871,-17.36  -13.73  -30.53
872,-25.94  -25.83  -12.89
873,-16.01  -12.72  -12.23
874,-20.23  -14.43  -22.54
875,-5.44  -9.12  -17.79
876,-29.43  0.00  -9.39
877,-6.99  -23.69  -7.01
878,-28.96  -17.61  -19.10
879,0.00  -18.07  -12.82
880,-23.22  -18.61  -7.74
881,-8.94  -21.72  -19.05
882,-13.13  -17.83  -23.40
883,-14.09  -19.90  -17.19
884,-15.90  -14.23  -7.10
885,-21.15  -19.06  -14.01
886,-33.23  0.00  0.00
887,-27.09  -23.68  -27.25
888,-24.67  -16.36  -25.55
889,-18.64  -26.53  -25.63
890,-14.67  -5.63  -13.02
891,-15.39  -8.90  -15.13
892,0.00  -8.28  -29.57
893,-14.16  -13.21  -22.40
894,0.00  -20.22  -29.95
895,-22.13  -15.34  -22.61
896,-16.20  -9.64  -16.00
897,0.00  -26.89  -27.20
898,-10.30  -11.74  -11.38
899,-17.46  -11.50  -24.41
900,-18.32  -26.03  -26.80
901,-11.32  -13.47  -11.35
902,-32.01  0.00  -12.34
903,-20.93  -10.45  -11.61
904,-9.36  -5.64  -13.96
905,-19.24  -21.67  -21.56
906,-24.51  -14.63  -18.43
907,-10.19  -25.82  -29.95
908,-8.39  -19.32  -16.67
909,-18.87  -12.40  -18.25
910,-9.90  -18.75  -18.50
911,-32.10  -21.46  -16.05
912,-9.42  -14.54  -13.35
913,-24.63  -21.59  -21.03
914,-19.72  -18.31  -29.74
915,-16.33  -30.25  -20.76
916,-10.14  -12.29  -18.52
917,-20.19  -7.20  -13.10
918,-16.24  -34.18  -32.99
919,-23.21  0.00  -17.63
920,-14.03  -13.35  -37.31
921,-7.43  -14.24  -14.41
922,-29.10  -21.18  -18.45
923,-16.58  0.00  -17.09
924,-15.85  -16.97  -25.55
925,-23.75  -27.71  -21.15
926,-33.39  -19.63  -19.46
927,-14.77  -8.19  -17.44
928,-10.48  -23.86  -10.84
929,-13.81  -12.18  -11.82
930,-18.63  -11.68  -17.88
931,-17.82  -12.88  -31.18
932,-12.86  -17.63  -20.10
933,-20.77  -14.29  -10.13
934,-12.77  -17.61  -12.12
935,-26.53  -9.15  -31.68
936,-24.33  -9.84  -22.79
937,-27.53  -20.22  -25.19
938,-15.76  -27.74  -19.43
939,-25.15  -9.51  -16.37
940,-26.90  -14.22  -12.72
941,0.00  -28.93  -10.47
942,-30.21  -28.80  -10.69
943,-11.49  -22.17  -19.19
944,-20.08  -19.50  -12.64
945,-11.60  -17.01  -7.16
946,-10.98  -4.63  -13.36
947,-12.36  -15.95  -17.79
948,-30.39  -23.67  0.00
949,-23.56  -16.34  -21.37
950,-20.66  -29.70  -15.55
951,-22.10  -13.54  -21.82
952,-12.77  -9.11  -17.13
953,-6.74  -13.56  -14.70
954,-17.83  -5.75  -12.87
955,-17.95  -8.88  -31.58
956,-10.12  0.00  -26.09
957,-16.39  -6.23  -15.42
958,0.00  -19.62  -25.88
959,-30.32  -22.39  0.00
960,-11.99  -20.67  -18.03
961,-12.43  -16.96  -16.52
962,-11.28  -12.41  -12.54
963,-14.65  -11.15  -22.69
964,-26.87  -14.29  0.00
965,-17.43  -7.75  -17.48
966,-11.24  -18.89  -12.73
967,-34.36  -14.88  -11.69
968,0.00  -14.39  -23.70
969,-10.45  -14.09  -17.51
970,-14.47  -16.20  -24.20
971,-12.45  -26.61  -17.41
972,-8.32  -18.77  0.00
973,-27.04  -29.49  -10.94
974,-9.38  -26.83  -14.58
975,-28.39  0.00  -23.13
976,-17.54  -18.72  -26.49
977,-4.78  -10.94  -10.50
978,-10.13  -14.05  -13.97
979,-14.74  -22.96  -17.15
980,-15.49  -10.54  -18.50
981,-19.24  -16.79  -8.68
982,-20.50  -22.22  -24.32
983,-19.93  -18.91  -29.53
984,-17.92  -24.43  -30.72
985,-20.06  -14.54  -10.35
986,-9.24  -10.63  -32.85
987,-14.97  -20.11  0.00
988,-11.92  -9.44  -12.29
989,-19.83  -23.79  0.00
990,-20.89  -18.59  -12.19
991,-27.43  -26.03  -15.92
992,-16.01  -14.58  0.00
993,-11.25  -8.01  -17.17
994,-26.66  -17.64  -21.76
995,-14.00  -17.39  -21.33
996,-13.38  -21.15  -9.96
997,-5.26  -10.48  -13.70
998,-12.28  -31.53  -22.38
999,-13.90  -29.84  -21.80
1000,-24.12  -26.79  -11.61
1001,-32.31  -15.05  -12.50
1002,-17.36  -32.56  -14.64
1003,-17.67  -33.86  -18.42
1004,-14.98  -16.84  -25.40
1005,-19.78  -16.81  -16.45
1006,0.00  -22.30  -26.43
1007,-34.49  -22.32  0.00
1008,-19.52  -31.53  -8.26
1009,0.00  -21.91  -19.35
1010,-12.27  -22.47  -24.03
1011,-17.76  -17.76  -15.96
1012,-14.84  -18.42  -31.32
1013,-7.38  -23.64  -13.99
1014,-8.13  -7.41  -18.24
1015,-17.36  -26.12  0.00
1016,-10.08  -26.56  -19.28
1017,-19.88  -8.85  -18.25
1018,-15.01  -32.94  -16.04
1019,-30.06  -14.09  0.00
1020,-14.34  -27.50  -7.04
1021,-17.67  -8.68  -13.42
1022,-14.21  -23.33  -20.70
1023,-14.10  -10.97  -30.79
1024,-9.33  -21.66  -36.32
1025,-8.99  -18.82  0.00
1026,-13.36  -31.40  -29.59
1027,-17.17  -9.24  -9.96
1028,-17.57  -14.88  -18.53
1029,-11.25  -20.78  -36.38
1030,-17.48  -8.14  -15.89
1031,0.00  -19.57  -35.41
1032,-10.66  -9.29  -13.30
1033,-27.51  -30.84  0.00
1034,-25.10  0.00  -25.36
1035,-12.85  -15.93  -24.57
1036,-11.70  -11.20  -21.30
1037,-27.80  -13.66  -7.62
1038,-21.64  -13.61  -13.38
1039,-11.18  -20.24  -31.81
1040,-22.11  -35.42  -22.07
1041,-19.82  0.00  -9.13
1042,-15.41  -19.30  -10.14
1043,-25.32  0.00  -26.74
1044,-20.47  -26.07  -20.88
1045,-25.38  -13.69  -19.15
1046,-17.16  -6.40  -7.69
1047,-20.26  -21.15  -17.23
1048,-25.46  -23.14  -22.40
1049,-15.31  -22.50  -13.11
1050,-10.65  -8.27  -22.35
1051,-16.16  -30.11  -18.48
1052,-11.74  -11.64  -17.35
1053,-23.31  -9.97  -28.21
1054,0.00  -25.42  -20.16
1055,-7.41  -10.84  -21.28
1056,0.00  -22.49  -19.92
1057,-15.46  0.00  -18.29
1058,-18.42  -8.34  0.00
1059,-29.39  -14.35  -13.47
1060,-12.14  -7.39  -18.12
1061,0.00  -29.72  -25.95
1062,-15.74  -11.81  -6.42
1063,-17.08  -12.22  -11.18
1064,-24.08  -22.25  0.00
1065,0.00  -37.53  -32.40
1066,-15.72  -17.67  -5.43
1067,-31.45  -16.30  -22.70
1068,-12.50  -16.56  -28.44
1069,-29.15  -10.63  -7.65
1070,-13.80  -24.82  -14.64
1071,0.00  -8.15  -22.12
1072,-27.32  0.00  -21.85
1073,-10.77  -26.08  -25.41
1074,-21.20  -20.59  -22.11
1075,-12.65  -8.40  -16.45
1076,-10.07  -15.44  -6.77
1077,0.00  -28.87  -15.49
1078,-27.47  -17.66  -18.26
1079,-12.10  -22.33  -32.23
1080,-7.19  -20.06  -12.25
1081,-18.08  -16.20  -18.90
1082,-8.94  -24.18  -23.15
1083,-31.76  -23.56  -13.79
1084,-19.06  -22.96  -8.81
1085,-21.82  -9.63  0.00
1086,-15.93  -21.19  0.00
1087,-24.84  -33.99  -21.86
1088,-18.26  -9.28  -15.95
1089,-13.79  -14.09  -23.63
1090,-13.86  -18.65  -15.36
1091,-18.95  -23.38  -17.82
1092,-18.45  -16.58  -11.82
1093,-18.59  -14.09  -13.49
1094,-15.22  -17.39  0.00
1095,-22.76  -7.92  -6.79
1096,-12.11  -17.40  -12.20
1097,-28.32  -14.97  -19.82
1098,-18.71  -21.86  0.00
1099,-10.96  -24.96  -24.16
1100,-17.38  -11.31  -26.16
1101,-16.26  -18.51  -31.66
1102,-20.43  -19.51  -21.24
1103,-16.84  -26.69  -19.76
1104,-6.42  -10.07  -18.56
1105,-21.79  -13.88  -7.88
1106,-14.09  -17.12  -7.98
1107,-31.81  0.00  -17.35
1108,-13.59  -17.56  -20.93
1109,0.00  -12.48  -33.40
1110,-9.94  -20.16  -17.59
1111,-10.82  -22.78  -27.54
1112,-13.57  -18.81  -16.66
1113,-15.63  -21.02  -24.76
1114,-14.60  -12.93  -9.94
1115,-14.18  -33.06  -13.77
1116,-30.28  -24.43  -17.41
1117,-20.84  -24.45  -17.55
1118,-22.12  -6.33  0.00
1119,-14.72  -23.93  -13.72
1120,-19.46  -8.96  -15.42
1121,-25.41  0.00  -7.10
1122,-14.49  -13.53  -6.94
1123,-29.49  -24.18  -14.48
1124,-24.91  -29.32  -20.89
1125,-18.17  -20.00  -10.86
1126,-14.51  -16.02  -18.45
1127,-10.57  -21.22  -22.21
1128,-17.46  -13.05  -14.89
1129,-13.83  -11.87  -12.77
1130,-24.04  -11.66  -22.71
1131,-24.39  -13.49  -23.60
1132,-15.32  -13.13  -21.86
1133,-22.83  -14.04  -24.72
1134,-18.19  -23.72  -18.07
1135,-27.69  -12.25  0.00
1136,-9.13  -13.63  -9.16
1137,-21.23  -32.80  -12.64
1138,-25.76  -16.30  -28.42
1139,-26.32  -17.67  -16.40
1140,-13.53  -14.58  -11.17
1141,-13.66  0.00  -18.26
1142,-24.79  -16.98  -26.75
1143,-27.02  -12.13  -17.60
1144,-11.18  -13.30  -18.42
1145,-11.07  -20.54  -28.63
1146,-12.32  0.00  -18.13
1147,-15.96  -12.03  -21.33
1148,-15.23  -15.84  -18.89
1149,-13.70  -8.29  -11.42
1150,-26.60  0.00  -17.95
1151,-23.13  0.00  -17.63
1152,-21.61  -32.14  -25.96
1153,-13.96  -23.34  -20.06
1154,-13.66  -12.97  -8.16
1155,0.00  -28.76  -23.08
1156,-26.08  0.00  -21.82
1157,-19.50  -11.26  -23.85
1158,-32.45  -17.70  -17.63
1159,-29.85  0.00  0.00
1160,-10.05  -21.78  -6.33
1161,-14.89  -10.83  -11.16
1162,-9.01  -13.76  -21.48
1163,-14.75  -23.29  -17.61
1164,-21.46  -32.92  -19.73
1165,-18.43  -19.06  -20.70
1166,-21.51  -13.25  -25.24
1167,-13.15  -4.98  -14.74
1168,-9.10  -9.32  -14.77
1169,-33.46  -20.39  -11.31
1170,-9.39  -21.63  -16.39
1171,-18.75  -16.42  -19.17
1172,-13.48  -20.56  -24.66
1173,-21.27  -9.28  -21.90
1174,-13.53  -14.55  -20.15
1175,-28.09  0.00  -7.93
1176,-13.99  -17.74  -20.99
1177,-13.76  -16.64  -18.66
1178,-17.89  -7.51  -12.79
1179,-12.18  0.00  -17.28
1180,-11.52  -12.50  -7.43
1181,-18.65  0.00  -26.95
1182,-21.72  -18.43  -18.88
1183,-16.63  -31.58  0.00
1184,-26.89  -21.12  -29.84
1185,-17.39  -15.91  -29.73
1186,-7.59  -12.04  -16.46
1187,-20.54  -17.01  -22.88
1188,-23.43  -5.12  -7.55
1189,-19.36  -10.26  -10.79
1190,-13.46  -15.01  -5.01
1191,-15.34  -9.11  -19.23
1192,-18.38  -22.60  -20.95
1193,-14.79  -31.97  0.00
1194,-6.91  -8.39  -18.02
1195,-19.12  -22.52  -22.63
1196,-15.89  -25.98  -12.33
1197,-22.00  -15.95  -21.34
1198,-7.74  -27.75  -14.82
1199,-21.88  -9.18  -11.56
