id,action,origin,destination,start_time,epsilon
953,0,1,1,2856,0.50
954,2,0,0,2862,0.72
955,1,1,1,2862,0.46
956,0,0,0,2868,0.79
957,1,1,1,2868,0.44
958,0,0,0,2874,0.54
959,2,1,1,2874,0.55
960,0,0,0,2880,0.52
961,0,1,1,2880,0.38
962,1,0,0,2886,0.37
963,1,1,1,2886,0.79
964,1,0,0,2892,0.78
965,1,1,1,2892,0.83
966,1,0,0,2898,0.57
967,1,1,1,2898,0.50
968,0,0,0,2904,0.54
969,2,1,1,2904,0.73
970,0,0,0,2910,0.56
971,2,1,1,2910,0.48
972,0,0,0,2916,0.42
973,1,1,1,2916,0.46
974,0,0,0,2922,0.61
975,1,1,1,2922,0.79
976,1,0,0,2928,0.42
977,1,1,1,2928,0.46
978,0,0,0,2934,0.46
979,0,1,1,2934,0.64
980,1,0,0,2940,0.71
981,2,1,1,2940,0.57
982,2,0,0,2946,0.55
983,1,1,1,2946,0.57
984,2,0,0,2952,0.40
985,2,1,1,2952,0.46
986,2,0,0,2958,0.74
987,1,1,1,2958,0.79
988,0,0,0,2964,0.42
989,2,1,1,2964,0.57
990,2,0,0,2970,0.52
991,2,1,1,2970,0.42
992,2,0,0,2976,0.68
993,0,1,1,2976,0.46
994,2,0,0,2982,0.59
995,0,1,1,2982,0.60
996,0,0,0,2988,0.77
997,1,1,1,2988,0.48
998,2,0,0,2994,0.46
999,1,1,1,2994,0.51
1000,0,0,0,3000,0.64
1001,2,1,1,3000,0.43
1002,0,0,0,3006,0.80
1003,0,1,1,3006,0.73
1004,0,0,0,3012,0.55
1005,0,1,1,3012,0.55
1006,0,0,0,3018,0.84
1007,1,1,1,3018,0.73
1008,0,0,0,3024,0.87
1009,2,1,1,3024,0.75
1010,2,0,0,3030,0.67
1011,2,1,1,3030,0.72
1012,1,0,0,3036,0.57
1013,1,1,1,3036,0.40
1014,0,0,0,3042,0.40
1015,2,1,1,3042,0.54
1016,2,0,0,3048,0.63
1017,2,1,1,3048,0.42
1018,0,0,0,3054,0.67
1019,1,1,1,3054,0.58
1020,1,0,0,3060,0.48
1021,0,1,1,3060,0.58
1022,1,0,0,3066,0.68
1023,0,1,1,3066,0.44
1024,1,0,0,3072,0.54
1025,2,1,1,3072,0.70
1026,0,0,0,3078,0.47
1027,1,1,1,3078,0.47
1028,1,0,0,3084,0.61
1029,0,1,1,3084,0.67
1030,1,0,0,3090,0.46
1031,2,1,1,3090,0.62
1032,0,0,0,3096,0.59
1033,1,1,1,3096,0.71
1034,1,0,0,3102,0.65
1035,0,1,1,3102,0.44
1036,0,0,0,3108,0.62
1037,1,1,1,3108,0.63
1038,2,0,0,3114,0.48
1039,1,1,1,3114,0.44
1040,0,0,0,3120,0.68
1041,0,1,1,3120,0.70
1042,0,0,0,3126,0.48
1043,2,1,1,3126,0.61
1044,0,0,0,3132,0.54
1045,1,1,1,3132,0.50
1046,2,0,0,3138,0.47
1047,1,1,1,3138,0.44
1048,2,0,0,3144,0.52
1049,0,1,1,3144,0.41
1050,0,0,0,3150,0.70
1051,1,1,1,3150,0.57
1052,1,0,0,3156,0.43
1053,0,1,1,3156,0.63
1054,2,0,0,3162,0.51
1055,2,1,1,3162,0.78
1056,0,0,0,3168,0.75
1057,1,1,1,3168,0.43
1058,1,0,0,3174,0.72
1059,1,1,1,3174,0.54
1060,0,0,0,3180,0.57
1061,2,1,1,3180,0.63
1062,1,0,0,3186,0.59
1063,2,1,1,3186,0.36
1064,2,0,0,3192,0.75
1065,0,1,1,3192,0.37
1066,1,0,0,3198,0.80
1067,1,1,1,3198,0.75
1068,1,0,0,3204,0.53
1069,0,1,1,3204,0.49
1070,0,0,0,3210,0.55
1071,1,1,1,3210,0.83
1072,1,0,0,3216,0.76
1073,0,1,1,3216,0.52
1074,1,0,0,3222,0.68
1075,0,1,1,3222,0.57
1076,0,0,0,3228,0.43
1077,1,1,1,3228,0.54
1078,1,0,0,3234,0.62
1079,2,1,1,3234,0.65
1080,2,0,0,3240,0.51
1081,1,1,1,3240,0.54
1082,0,0,0,3246,0.41
1083,0,1,1,3246,0.59
1084,2,0,0,3252,0.40
1085,1,1,1,3252,0.65
1086,2,0,0,3258,0.70
1087,1,1,1,3258,0.58
1088,1,0,0,3264,0.51
1089,1,1,1,3264,0.56
1090,0,0,0,3270,0.61
1091,2,1,1,3270,0.65
1092,2,0,0,3276,0.41
1093,1,1,1,3276,0.58
1094,2,0,0,3282,0.42
1095,2,1,1,3282,0.47
1096,0,0,0,3288,0.47
1097,0,1,1,3288,0.62
1098,2,0,0,3294,0.43
1099,2,1,1,3294,0.46
1100,1,0,0,3300,0.50
1101,0,1,1,3300,0.46
1102,2,0,0,3306,0.51
1103,1,1,1,3306,0.65
1104,0,0,0,3312,0.36
1105,2,1,1,3312,0.60
1106,0,0,0,3318,0.50
1107,2,1,1,3318,0.62
1108,0,0,0,3324,0.58
1109,0,1,1,3324,0.78
1110,0,0,0,3330,0.46
1111,1,1,1,3330,0.44
1112,0,0,0,3336,0.43
1113,0,1,1,3336,0.55
1114,0,0,0,3342,0.54
1115,0,1,1,3342,0.43
1116,1,0,0,3348,0.75
1117,2,1,1,3348,0.54
1118,1,0,0,3354,0.61
1119,2,1,1,3354,0.72
1120,0,0,0,3360,0.62
1121,0,1,1,3360,0.70
1122,2,0,0,3366,0.62
1123,1,1,1,3366,0.66
1124,0,0,0,3372,0.41
1125,0,1,1,3372,0.50
1126,2,0,0,3378,0.56
1127,1,1,1,3378,0.56
1128,0,0,0,3384,0.77
1129,2,1,1,3384,0.47
1130,2,0,0,3390,0.64
1131,1,1,1,3390,0.66
1132,0,0,0,3396,0.62
1133,1,1,1,3396,0.46
1134,0,0,0,3402,0.36
1135,2,1,1,3402,0.64
1136,1,0,0,3408,0.77
1137,0,1,1,3408,0.55
1138,1,0,0,3414,0.42
1139,1,1,1,3414,0.55
1140,2,0,0,3420,0.55
1141,1,1,1,3420,0.72
1142,0,0,0,3426,0.49
1143,1,1,1,3426,0.67
1144,2,0,0,3432,0.38
1145,0,1,1,3432,0.45
1146,0,0,0,3438,0.46
1147,1,1,1,3438,0.47
1148,1,0,0,3444,0.47
1149,1,1,1,3444,0.75
1150,0,0,0,3450,0.76
1151,1,1,1,3450,0.63
1152,0,0,0,3456,0.61
1153,1,1,1,3456,0.59
1154,2,0,0,3462,0.42
1155,0,1,1,3462,0.69
1156,2,0,0,3468,0.45
1157,1,1,1,3468,0.71
1158,2,0,0,3474,0.55
1159,2,1,1,3474,0.56
1160,0,0,0,3480,0.64
1161,2,1,1,3480,0.77
1162,1,0,0,3486,0.77
1163,2,1,1,3486,0.39
1164,0,0,0,3492,0.45
1165,2,1,1,3492,0.53
1166,2,0,0,3498,0.57
1167,2,1,1,3498,0.53
1168,0,0,0,3504,0.51
1169,1,1,1,3504,0.69
1170,0,0,0,3510,0.52
1171,0,1,1,3510,0.79
1172,0,0,0,3516,0.44
1173,0,1,1,3516,0.64
1174,1,0,0,3522,0.64
1175,2,1,1,3522,0.87
1176,0,0,0,3528,0.53
1177,1,1,1,3528,0.90
1178,1,0,0,3534,0.55
1179,1,1,1,3534,0.60
1180,1,0,0,3540,0.67
1181,1,1,1,3540,0.43
1182,2,0,0,3546,0.67
1183,0,1,1,3546,0.72
1184,0,0,0,3552,0.61
1185,0,1,1,3552,0.41
1186,0,0,0,3558,0.49
1187,1,1,1,3558,0.51
1188,2,0,0,3564,0.70
1189,2,1,1,3564,0.53
1190,2,0,0,3570,0.66
1191,1,1,1,3570,0.38
1192,2,0,0,3576,0.57
1193,1,1,1,3576,0.44
1194,2,0,0,3582,0.64
1195,0,1,1,3582,0.38
1196,0,0,0,3588,0.50
1197,2,1,1,3588,0.60
1198,0,0,0,3594,0.60
1199,1,1,1,3594,0.58
