id,action,origin,destination,start_time,epsilon
953,0,1,1,2856,0.43
954,2,0,0,2862,0.68
955,1,1,1,2862,0.39
956,2,0,0,2868,0.77
957,0,1,1,2868,0.38
958,0,0,0,2874,0.45
959,0,1,1,2874,0.49
960,2,0,0,2880,0.44
961,1,1,1,2880,0.31
962,0,0,0,2886,0.31
963,0,1,1,2886,0.78
964,2,0,0,2892,0.75
965,2,1,1,2892,0.80
966,2,0,0,2898,0.49
967,1,1,1,2898,0.44
968,0,0,0,2904,0.47
969,1,1,1,2904,0.68
970,2,0,0,2910,0.51
971,0,1,1,2910,0.40
972,2,0,0,2916,0.36
973,2,1,1,2916,0.41
974,1,0,0,2922,0.55
975,1,1,1,2922,0.76
976,1,0,0,2928,0.35
977,0,1,1,2928,0.40
978,2,0,0,2934,0.40
979,1,1,1,2934,0.57
980,1,0,0,2940,0.66
981,2,1,1,2940,0.52
982,1,0,0,2946,0.49
983,0,1,1,2946,0.49
984,1,0,0,2952,0.32
985,1,1,1,2952,0.40
986,1,0,0,2958,0.68
987,1,1,1,2958,0.76
988,2,0,0,2964,0.36
989,2,1,1,2964,0.52
990,2,0,0,2970,0.45
991,2,1,1,2970,0.35
992,2,0,0,2976,0.66
993,1,1,1,2976,0.39
994,0,0,0,2982,0.53
995,2,1,1,2982,0.56
996,0,0,0,2988,0.74
997,2,1,1,2988,0.43
998,0,0,0,2994,0.37
999,2,1,1,2994,0.42
1000,2,0,0,3000,0.62
1001,1,1,1,3000,0.35
1002,1,0,0,3006,0.76
1003,2,1,1,3006,0.69
1004,1,0,0,3012,0.47
1005,0,1,1,3012,0.48
1006,1,0,0,3018,0.80
1007,2,1,1,3018,0.68
1008,2,0,0,3024,0.85
1009,0,1,1,3024,0.73
1010,0,0,0,3030,0.63
1011,1,1,1,3030,0.71
1012,0,0,0,3036,0.53
1013,2,1,1,3036,0.33
1014,0,0,0,3042,0.32
1015,1,1,1,3042,0.46
1016,2,0,0,3048,0.59
1017,2,1,1,3048,0.36
1018,0,0,0,3054,0.65
1019,2,1,1,3054,0.53
1020,2,0,0,3060,0.40
1021,2,1,1,3060,0.52
1022,2,0,0,3066,0.66
1023,0,1,1,3066,0.39
1024,0,0,0,3072,0.46
1025,0,1,1,3072,0.64
1026,0,0,0,3078,0.39
1027,2,1,1,3078,0.39
1028,2,0,0,3084,0.57
1029,1,1,1,3084,0.66
1030,1,0,0,3090,0.39
1031,1,1,1,3090,0.59
1032,2,0,0,3096,0.55
1033,0,1,1,3096,0.65
1034,0,0,0,3102,0.62
1035,2,1,1,3102,0.38
1036,0,0,0,3108,0.56
1037,0,1,1,3108,0.56
1038,1,0,0,3114,0.40
1039,0,1,1,3114,0.36
1040,2,0,0,3120,0.64
1041,2,1,1,3120,0.65
1042,2,0,0,3126,0.42
1043,1,1,1,3126,0.58
1044,1,0,0,3132,0.49
1045,1,1,1,3132,0.44
1046,1,0,0,3138,0.38
1047,1,1,1,3138,0.37
1048,0,0,0,3144,0.45
1049,2,1,1,3144,0.35
1050,1,0,0,3150,0.65
1051,2,1,1,3150,0.49
1052,0,0,0,3156,0.35
1053,1,1,1,3156,0.58
1054,0,0,0,3162,0.45
1055,2,1,1,3162,0.74
1056,2,0,0,3168,0.73
1057,1,1,1,3168,0.35
1058,2,0,0,3174,0.69
1059,1,1,1,3174,0.45
1060,1,0,0,3180,0.51
1061,0,1,1,3180,0.56
1062,1,0,0,3186,0.53
1063,0,1,1,3186,0.29
1064,1,0,0,3192,0.71
1065,0,1,1,3192,0.31
1066,0,0,0,3198,0.75
1067,2,1,1,3198,0.70
1068,0,0,0,3204,0.44
1069,2,1,1,3204,0.44
1070,0,0,0,3210,0.48
1071,2,1,1,3210,0.81
1072,1,0,0,3216,0.72
1073,1,1,1,3216,0.47
1074,2,0,0,3222,0.66
1075,1,1,1,3222,0.53
1076,2,0,0,3228,0.35
1077,0,1,1,3228,0.50
1078,1,0,0,3234,0.59
1079,1,1,1,3234,0.59
1080,1,0,0,3240,0.43
1081,2,1,1,3240,0.48
1082,1,0,0,3246,0.34
1083,0,1,1,3246,0.56
1084,1,0,0,3252,0.33
1085,0,1,1,3252,0.62
1086,1,0,0,3258,0.67
1087,2,1,1,3258,0.53
1088,1,0,0,3264,0.46
1089,0,1,1,3264,0.53
1090,0,0,0,3270,0.58
1091,2,1,1,3270,0.59
1092,0,0,0,3276,0.34
1093,0,1,1,3276,0.53
1094,2,0,0,3282,0.34
1095,1,1,1,3282,0.42
1096,1,0,0,3288,0.39
1097,0,1,1,3288,0.57
1098,1,0,0,3294,0.36
1099,2,1,1,3294,0.40
1100,0,0,0,3300,0.42
1101,1,1,1,3300,0.40
1102,0,0,0,3306,0.44
1103,2,1,1,3306,0.62
1104,2,0,0,3312,0.30
1105,0,1,1,3312,0.56
1106,1,0,0,3318,0.41
1107,0,1,1,3318,0.57
1108,0,0,0,3324,0.52
1109,0,1,1,3324,0.73
1110,2,0,0,3330,0.37
1111,0,1,1,3330,0.36
1112,1,0,0,3336,0.36
1113,1,1,1,3336,0.48
1114,0,0,0,3342,0.47
1115,1,1,1,3342,0.36
1116,2,0,0,3348,0.71
1117,2,1,1,3348,0.48
1118,0,0,0,3354,0.56
1119,1,1,1,3354,0.70
1120,2,0,0,3360,0.56
1121,1,1,1,3360,0.66
1122,1,0,0,3366,0.59
1123,0,1,1,3366,0.64
1124,1,0,0,3372,0.36
1125,2,1,1,3372,0.43
1126,0,0,0,3378,0.50
1127,1,1,1,3378,0.50
1128,1,0,0,3384,0.72
1129,0,1,1,3384,0.42
1130,0,0,0,3390,0.58
1131,1,1,1,3390,0.65
1132,1,0,0,3396,0.57
1133,2,1,1,3396,0.40
1134,1,0,0,3402,0.29
1135,1,1,1,3402,0.56
1136,2,0,0,3408,0.73
1137,2,1,1,3408,0.50
1138,0,0,0,3414,0.34
1139,1,1,1,3414,0.48
1140,2,0,0,3420,0.50
1141,2,1,1,3420,0.68
1142,2,0,0,3426,0.44
1143,1,1,1,3426,0.64
1144,0,0,0,3432,0.32
1145,0,1,1,3432,0.38
1146,1,0,0,3438,0.39
1147,1,1,1,3438,0.41
1148,1,0,0,3444,0.38
1149,2,1,1,3444,0.72
1150,0,0,0,3450,0.74
1151,0,1,1,3450,0.58
1152,2,0,0,3456,0.57
1153,0,1,1,3456,0.55
1154,0,0,0,3462,0.35
1155,1,1,1,3462,0.63
1156,1,0,0,3468,0.37
1157,1,1,1,3468,0.65
1158,2,0,0,3474,0.48
1159,0,1,1,3474,0.49
1160,2,0,0,3480,0.60
1161,2,1,1,3480,0.72
1162,0,0,0,3486,0.72
1163,0,1,1,3486,0.33
1164,2,0,0,3492,0.37
1165,1,1,1,3492,0.46
1166,0,0,0,3498,0.53
1167,1,1,1,3498,0.47
1168,1,0,0,3504,0.44
1169,2,1,1,3504,0.63
1170,2,0,0,3510,0.43
1171,1,1,1,3510,0.77
1172,2,0,0,3516,0.37
1173,2,1,1,3516,0.57
1174,1,0,0,3522,0.60
1175,0,1,1,3522,0.85
1176,2,0,0,3528,0.48
1177,1,1,1,3528,0.87
1178,2,0,0,3534,0.51
1179,1,1,1,3534,0.54
1180,2,0,0,3540,0.62
1181,0,1,1,3540,0.36
1182,0,0,0,3546,0.65
1183,1,1,1,3546,0.68
1184,2,0,0,3552,0.56
1185,1,1,1,3552,0.35
1186,0,0,0,3558,0.40
1187,0,1,1,3558,0.43
1188,2,0,0,3564,0.67
1189,0,1,1,3564,0.48
1190,1,0,0,3570,0.64
1191,0,1,1,3570,0.31
1192,0,0,0,3576,0.49
1193,2,1,1,3576,0.36
1194,0,0,0,3582,0.58
1195,2,1,1,3582,0.31
1196,2,0,0,3588,0.46
1197,0,1,1,3588,0.56
1198,0,0,0,3594,0.54
1199,1,1,1,3594,0.50
